elapsed_ms,timestamp,angle,feedback,zone
33300,00:00:33.300,-7.03,0,green
33450,00:00:33.450,-2.27,0,green
33600,00:00:33.600,-1.81,0,green
33750,00:00:33.750,-2.80,0,green
33900,00:00:33.900,-1.32,0,green
34050,00:00:34.050,2.70,0,green
34200,00:00:34.200,6.84,0,green
34350,00:00:34.350,7.17,0,green
34500,00:00:34.500,2.54,0,green
34650,00:00:34.650,1.02,0,green
34800,00:00:34.800,2.59,0,green
34950,00:00:34.950,3.40,0,green
35100,00:00:35.100,2.62,0,green
35250,00:00:35.250,1.54,0,green
35400,00:00:35.400,6.85,0,green
35550,00:00:35.550,11.04,0,green
35700,00:00:35.700,13.61,0,green
35850,00:00:35.850,14.42,0,green
36000,00:00:36.000,21.24,0,yellow
36150,00:00:36.150,28.20,0,yellow
36300,00:00:36.300,33.88,0,yellow
36450,00:00:36.450,29.55,0,yellow
36600,00:00:36.600,26.91,0,yellow
36750,00:00:36.750,24.37,0,yellow
36900,00:00:36.900,26.08,0,yellow
37050,00:00:37.050,26.98,0,yellow
37200,00:00:37.200,24.37,0,yellow
37350,00:00:37.350,16.06,0,green
37500,00:00:37.500,8.97,0,green
37650,00:00:37.650,10.33,0,green
37800,00:00:37.800,7.56,0,green
37950,00:00:37.950,2.20,0,green
38100,00:00:38.100,-0.57,0,green
38250,00:00:38.250,0.08,0,green
38400,00:00:38.400,4.67,0,green
38550,00:00:38.550,7.50,0,green
38700,00:00:38.700,7.28,0,green
38850,00:00:38.850,5.80,0,green
39000,00:00:39.000,5.98,0,green
39150,00:00:39.150,6.97,0,green
39300,00:00:39.300,9.09,0,green
39450,00:00:39.450,9.99,0,green
39600,00:00:39.600,13.70,0,green
39750,00:00:39.750,13.80,0,green
39900,00:00:39.900,11.29,0,green
40050,00:00:40.050,6.83,0,green
40200,00:00:40.200,6.58,0,green
40350,00:00:40.350,7.44,0,green
40500,00:00:40.500,6.82,0,green
40650,00:00:40.650,6.72,0,green
40800,00:00:40.800,10.32,0,green
40950,00:00:40.950,8.84,0,green
41100,00:00:41.100,5.79,0,green
41250,00:00:41.250,2.35,0,green
41400,00:00:41.400,1.07,0,green
41550,00:00:41.550,-0.49,0,green
41700,00:00:41.700,-4.41,0,green
41850,00:00:41.850,-3.41,0,green
42000,00:00:42.000,-4.22,0,green
42150,00:00:42.150,-4.43,0,green
42300,00:00:42.300,-2.18,0,green
42450,00:00:42.450,1.43,0,green
42600,00:00:42.600,4.55,0,green
42750,00:00:42.750,6.93,0,green
42900,00:00:42.900,7.70,0,green
43050,00:00:43.050,7.14,0,green
43200,00:00:43.200,7.20,0,green
43350,00:00:43.350,6.50,0,green
43500,00:00:43.500,8.39,0,green
43650,00:00:43.650,9.49,0,green
43800,00:00:43.800,8.27,0,green
43950,00:00:43.950,5.71,0,green
44100,00:00:44.100,6.31,0,green
44250,00:00:44.250,13.62,0,green
44400,00:00:44.400,13.77,0,green
44550,00:00:44.550,14.72,0,green
44700,00:00:44.700,17.25,0,green
44850,00:00:44.850,17.74,0,green
