elapsed_ms,timestamp,angle,feedback,zone
32958,00:00:32.958,21.04,0,green
33100,00:00:33.100,21.79,0,green
33226,00:00:33.226,21.84,0,green
33360,00:00:33.360,22.85,0,green
33494,00:00:33.494,22.79,0,green
33594,00:00:33.594,22.48,0,green
33725,00:00:33.725,21.65,0,green
33862,00:00:33.862,21.35,0,green
33996,00:00:33.996,20.61,0,green
34136,00:00:34.136,20.07,0,green
34268,00:00:34.268,19.17,0,green
34403,00:00:34.403,20.12,0,green
34534,00:00:34.534,20.66,0,green
34668,00:00:34.668,21.01,0,green
34792,00:00:34.792,21.20,0,green
34927,00:00:34.927,20.86,0,green
35071,00:00:35.071,22.20,0,green
35212,00:00:35.212,21.78,0,green
35312,00:00:35.312,22.23,0,green
35444,00:00:35.444,21.74,0,green
35572,00:00:35.572,23.68,0,green
35704,00:00:35.704,23.93,0,green
35845,00:00:35.845,24.60,0,green
35978,00:00:35.978,25.32,0,green
36112,00:00:36.112,25.01,0,green
36249,00:00:36.249,25.41,0,green
36383,00:00:36.383,24.16,0,green
36516,00:00:36.516,24.40,0,green
36648,00:00:36.648,24.60,0,green
36789,00:00:36.789,24.40,0,green
36922,00:00:36.922,24.25,0,green
37055,00:00:37.055,24.17,0,green
37197,00:00:37.197,24.01,0,green
37331,00:00:37.331,23.84,0,green
37460,00:00:37.460,23.54,0,green
37591,00:00:37.591,23.35,0,green
37721,00:00:37.721,22.84,0,green
37850,00:00:37.850,23.14,0,green
37978,00:00:37.978,23.09,0,green
38114,00:00:38.114,23.15,0,green
38244,00:00:38.244,22.88,0,green
38374,00:00:38.374,23.61,0,green
19,00:00:00.019,11.83,0,green
19,00:00:00.019,0.47,0,green
19,00:00:00.019,0.59,0,green
19,00:00:00.019,0.96,0,green
145,00:00:00.145,4.14,0,green
274,00:00:00.274,6.87,0,green
399,00:00:00.399,5.06,0,green
526,00:00:00.526,5.67,0,green
660,00:00:00.660,5.03,0,green
802,00:00:00.802,6.11,0,green
941,00:00:00.941,7.55,0,green
1075,00:00:01.075,7.61,0,green
1210,00:00:01.210,8.72,0,green
1339,00:00:01.339,10.08,0,green
1473,00:00:01.473,9.22,0,green
1611,00:00:01.611,13.65,0,green
1749,00:00:01.749,10.80,0,green
1851,00:00:01.851,10.65,0,green
1983,00:00:01.983,4.62,0,green
2116,00:00:02.116,2.92,0,green
2255,00:00:02.255,6.57,0,green
2381,00:00:02.381,6.11,0,green
2532,00:00:02.532,7.73,0,green
2658,00:00:02.658,7.25,0,green
2794,00:00:02.794,13.60,0,green
2919,00:00:02.919,14.51,0,green
3049,00:00:03.049,6.31,0,green
3176,00:00:03.176,13.83,0,green
3301,00:00:03.301,10.06,0,green
3437,00:00:03.437,8.03,0,green
3571,00:00:03.571,7.12,0,green
3695,00:00:03.695,8.06,0,green
3831,00:00:03.831,7.44,0,green
3965,00:00:03.965,10.49,0,green
4100,00:00:04.100,13.13,0,green
4223,00:00:04.223,8.78,0,green
4349,00:00:04.349,10.52,0,green
4483,00:00:04.483,9.67,0,green
4620,00:00:04.620,13.32,0,green
4758,00:00:04.758,16.52,0,green
4892,00:00:04.892,19.78,0,green
5027,00:00:05.027,22.86,0,green
5155,00:00:05.155,23.62,0,green
5279,00:00:05.279,24.92,0,green
5406,00:00:05.406,24.36,0,green
5537,00:00:05.537,25.01,0,green
5675,00:00:05.675,31.02,0,yellow
5810,00:00:05.810,33.71,0,yellow
5955,00:00:05.955,39.24,0,yellow
6097,00:00:06.097,44.70,1,yellow
6223,00:00:06.223,51.62,1,yellow
6353,00:00:06.353,50.18,1,yellow
6487,00:00:06.487,48.31,1,yellow
6621,00:00:06.621,42.82,1,yellow
6755,00:00:06.755,45.08,1,yellow
6876,00:00:06.876,48.46,1,yellow
7009,00:00:07.009,47.84,1,yellow
7142,00:00:07.142,62.16,1,red
7283,00:00:07.283,58.99,0,yellow
7386,00:00:07.386,60.30,1,red
7519,00:00:07.519,61.97,1,red
7654,00:00:07.654,64.22,1,red
7783,00:00:07.783,68.32,1,red
7907,00:00:07.907,66.64,1,red
8043,00:00:08.043,69.70,1,red
8175,00:00:08.175,69.17,1,red
8307,00:00:08.307,64.55,1,red
8434,00:00:08.434,64.60,1,red
8567,00:00:08.567,63.58,1,red
8708,00:00:08.708,57.49,1,yellow
8836,00:00:08.836,53.34,1,yellow
8969,00:00:08.969,51.68,1,yellow
9099,00:00:09.099,50.70,1,yellow
9227,00:00:09.227,39.72,1,yellow
9361,00:00:09.361,43.61,1,yellow
9485,00:00:09.485,40.75,1,yellow
9586,00:00:09.586,40.95,1,yellow
9715,00:00:09.715,37.11,1,yellow
9860,00:00:09.860,37.95,1,yellow
9995,00:00:09.995,34.19,1,yellow
10129,00:00:10.129,32.16,1,yellow
10261,00:00:10.261,28.75,0,green
10388,00:00:10.388,29.22,0,green
