elapsed_ms,timestamp,angle,feedback,zone
39450,00:00:39.450,25.86,0,green
39600,00:00:39.600,27.87,0,green
39750,00:00:39.750,32.37,0,yellow
39900,00:00:39.900,33.49,0,yellow
40050,00:00:40.050,31.54,0,yellow
40200,00:00:40.200,30.96,0,yellow
40350,00:00:40.350,28.83,0,green
40500,00:00:40.500,30.32,0,yellow
40650,00:00:40.650,30.50,0,yellow
40800,00:00:40.800,36.12,0,yellow
40950,00:00:40.950,35.70,0,yellow
41100,00:00:41.100,29.70,0,green
41250,00:00:41.250,22.95,0,green
41400,00:00:41.400,24.94,0,green
41550,00:00:41.550,32.87,0,yellow
41700,00:00:41.700,43.37,0,yellow
41850,00:00:41.850,43.69,0,yellow
42000,00:00:42.000,44.16,0,yellow
42150,00:00:42.150,44.26,0,yellow
42300,00:00:42.300,46.06,0,yellow
42450,00:00:42.450,47.45,0,yellow
42600,00:00:42.600,40.68,0,yellow
42750,00:00:42.750,30.13,0,yellow
42900,00:00:42.900,32.30,0,yellow
43050,00:00:43.050,36.41,0,yellow
43200,00:00:43.200,34.61,0,yellow
43350,00:00:43.350,33.44,0,yellow
43500,00:00:43.500,32.14,0,yellow
43650,00:00:43.650,31.25,0,yellow
43800,00:00:43.800,36.06,0,yellow
43950,00:00:43.950,43.27,0,yellow
44100,00:00:44.100,46.82,0,yellow
44250,00:00:44.250,45.35,0,yellow
44400,00:00:44.400,41.91,0,yellow
44550,00:00:44.550,31.21,0,yellow
44700,00:00:44.700,22.39,0,green
44850,00:00:44.850,23.06,0,green
45000,00:00:45.000,19.14,0,green
45150,00:00:45.150,19.58,0,green
45300,00:00:45.300,29.02,0,green
45450,00:00:45.450,31.16,0,yellow
45600,00:00:45.600,31.83,0,yellow
45750,00:00:45.750,29.26,0,green
45900,00:00:45.900,18.53,0,green
46050,00:00:46.050,20.86,0,green
46200,00:00:46.200,22.94,0,green
46350,00:00:46.350,21.20,0,green
46500,00:00:46.500,25.43,0,green
46650,00:00:46.650,35.77,0,yellow
46800,00:00:46.800,36.52,0,yellow
46950,00:00:46.950,25.06,0,green
47100,00:00:47.100,22.29,0,green
47250,00:00:47.250,22.39,0,green
47400,00:00:47.400,18.23,0,green
47550,00:00:47.550,17.26,0,green
47700,00:00:47.700,24.53,0,green
47850,00:00:47.850,29.23,0,green
48000,00:00:48.000,25.08,0,green
48150,00:00:48.150,19.65,0,green
48300,00:00:48.300,18.80,0,green
48450,00:00:48.450,20.63,0,green
48600,00:00:48.600,25.39,0,green
48750,00:00:48.750,27.23,0,green
48900,00:00:48.900,21.87,0,green
49050,00:00:49.050,22.25,0,green
49200,00:00:49.200,21.20,0,green
49350,00:00:49.350,16.50,0,green
49500,00:00:49.500,16.67,0,green
49650,00:00:49.650,14.18,0,green
49800,00:00:49.800,13.05,0,green
49950,00:00:49.950,18.92,0,green
50100,00:00:50.100,23.62,0,green
50250,00:00:50.250,25.60,0,green
50400,00:00:50.400,23.35,0,green
50550,00:00:50.550,16.29,0,green
50700,00:00:50.700,6.66,0,green
50850,00:00:50.850,3.10,0,green
51000,00:00:51.000,8.24,0,green
51150,00:00:51.150,14.51,0,green
51300,00:00:51.300,20.56,0,green
51450,00:00:51.450,25.32,0,green
51600,00:00:51.600,27.18,0,green
51750,00:00:51.750,22.56,0,green
51900,00:00:51.900,20.09,0,green
52050,00:00:52.050,11.36,0,green
52200,00:00:52.200,4.07,0,green
52350,00:00:52.350,4.28,0,green
52500,00:00:52.500,6.13,0,green
52650,00:00:52.650,9.98,0,green
52800,00:00:52.800,14.63,0,green
52950,00:00:52.950,17.18,0,green
53100,00:00:53.100,28.12,0,green
53250,00:00:53.250,37.70,0,yellow
53400,00:00:53.400,41.07,0,yellow
53550,00:00:53.550,35.76,0,yellow
53700,00:00:53.700,35.60,0,yellow
53850,00:00:53.850,37.40,0,yellow
54000,00:00:54.000,38.04,0,yellow
54150,00:00:54.150,33.08,0,yellow
54300,00:00:54.300,28.15,0,green
54450,00:00:54.450,37.93,0,yellow
54600,00:00:54.600,46.13,0,yellow
54750,00:00:54.750,47.32,0,yellow
54900,00:00:54.900,52.32,0,yellow
55050,00:00:55.050,69.32,0,red
55200,00:00:55.200,79.22,0,red
55350,00:00:55.350,85.98,0,red
55500,00:00:55.500,63.11,0,red
55650,00:00:55.650,54.34,0,yellow
55800,00:00:55.800,48.13,0,yellow
55950,00:00:55.950,42.91,0,yellow
56100,00:00:56.100,26.04,0,green
56250,00:00:56.250,17.41,0,green
56400,00:00:56.400,34.15,0,yellow
56550,00:00:56.550,31.43,0,yellow
56700,00:00:56.700,11.84,0,green
56850,00:00:56.850,20.35,0,green
57000,00:00:57.000,27.80,0,green
57150,00:00:57.150,32.36,0,yellow
57300,00:00:57.300,28.36,0,green
57450,00:00:57.450,22.34,0,green
57600,00:00:57.600,36.60,0,yellow
57750,00:00:57.750,34.64,0,yellow
57900,00:00:57.900,33.72,0,yellow
58050,00:00:58.050,31.71,0,yellow
58200,00:00:58.200,32.67,0,yellow
58350,00:00:58.350,33.08,0,yellow
58500,00:00:58.500,33.10,0,yellow
58650,00:00:58.650,32.87,0,yellow
58800,00:00:58.800,33.59,0,yellow
58950,00:00:58.950,32.87,0,yellow
59100,00:00:59.100,30.75,0,yellow
59250,00:00:59.250,27.37,0,green
59400,00:00:59.400,31.99,0,yellow
59550,00:00:59.550,35.42,0,yellow
59700,00:00:59.700,23.69,0,green
59850,00:00:59.850,18.95,0,green
60000,00:01:00.000,16.90,0,green
60150,00:01:00.150,16.08,0,green
60300,00:01:00.300,11.78,0,green
60450,00:01:00.450,8.75,0,green
60600,00:01:00.600,6.52,0,green
60750,00:01:00.750,8.07,0,green
60900,00:01:00.900,12.62,0,green
61050,00:01:01.050,16.31,0,green
61200,00:01:01.200,21.78,0,green
61350,00:01:01.350,21.50,0,green
61500,00:01:01.500,15.54,0,green
61650,00:01:01.650,12.62,0,green
61800,00:01:01.800,13.66,0,green
61950,00:01:01.950,13.98,0,green
62100,00:01:02.100,16.93,0,green
62250,00:01:02.250,19.60,0,green
62400,00:01:02.400,19.45,0,green
62550,00:01:02.550,17.95,0,green
62700,00:01:02.700,13.18,0,green
62850,00:01:02.850,11.87,0,green
63000,00:01:03.000,12.39,0,green
63150,00:01:03.150,14.73,0,green
63300,00:01:03.300,15.23,0,green
63450,00:01:03.450,10.91,0,green
63600,00:01:03.600,10.97,0,green
63750,00:01:03.750,19.50,0,green
63900,00:01:03.900,23.12,0,green
64050,00:01:04.050,29.90,0,green
64200,00:01:04.200,31.97,0,yellow
64350,00:01:04.350,29.76,0,green
64500,00:01:04.500,25.67,0,green
64650,00:01:04.650,27.05,0,green
64800,00:01:04.800,26.33,0,green
64950,00:01:04.950,26.98,0,green
65100,00:01:05.100,25.02,0,green
65250,00:01:05.250,15.04,0,green
65400,00:01:05.400,12.48,0,green
65550,00:01:05.550,15.64,0,green
65700,00:01:05.700,22.93,0,green
65850,00:01:05.850,34.39,0,yellow
66000,00:01:06.000,28.74,0,green
66150,00:01:06.150,26.69,0,green
66300,00:01:06.300,34.57,0,yellow
66450,00:01:06.450,41.48,0,yellow
66600,00:01:06.600,47.60,0,yellow
66750,00:01:06.750,50.66,0,yellow
66900,00:01:06.900,39.77,0,yellow
67050,00:01:07.050,31.23,0,yellow
67200,00:01:07.200,29.29,0,green
67350,00:01:07.350,25.62,0,green
67500,00:01:07.500,27.06,0,green
67650,00:01:07.650,24.71,0,green
67800,00:01:07.800,14.82,0,green
67950,00:01:07.950,17.84,0,green
68100,00:01:08.100,27.69,0,green
68250,00:01:08.250,34.05,0,yellow
68400,00:01:08.400,30.64,0,yellow
68550,00:01:08.550,28.94,0,green
68700,00:01:08.700,35.79,0,yellow
68850,00:01:08.850,36.66,0,yellow
69000,00:01:09.000,35.55,0,yellow
69150,00:01:09.150,32.49,0,yellow
69300,00:01:09.300,27.85,0,green
69450,00:01:09.450,24.78,0,green
69600,00:01:09.600,24.51,0,green
69750,00:01:09.750,25.21,0,green
69900,00:01:09.900,27.92,0,green
70050,00:01:10.050,33.21,0,yellow
70200,00:01:10.200,33.66,0,yellow
70350,00:01:10.350,35.69,0,yellow
70500,00:01:10.500,32.44,0,yellow
70650,00:01:10.650,33.14,0,yellow
70800,00:01:10.800,40.21,0,yellow
70950,00:01:10.950,35.41,0,yellow
71100,00:01:11.100,37.24,0,yellow
71250,00:01:11.250,30.60,0,yellow
71400,00:01:11.400,34.88,0,yellow
71550,00:01:11.550,33.66,0,yellow
71700,00:01:11.700,28.48,0,green
71850,00:01:11.850,32.34,0,yellow
72000,00:01:12.000,36.19,0,yellow
72150,00:01:12.150,33.50,0,yellow
72300,00:01:12.300,31.21,0,yellow
72450,00:01:12.450,32.39,0,yellow
72600,00:01:12.600,34.54,0,yellow
72750,00:01:12.750,31.16,0,yellow
72900,00:01:12.900,32.28,0,yellow
73050,00:01:13.050,33.21,0,yellow
73200,00:01:13.200,34.62,0,yellow
73350,00:01:13.350,36.39,0,yellow
73500,00:01:13.500,33.77,0,yellow
73650,00:01:13.650,30.85,0,yellow
73800,00:01:13.800,34.50,0,yellow
73950,00:01:13.950,35.18,0,yellow
74100,00:01:14.100,37.03,0,yellow
74250,00:01:14.250,41.23,0,yellow
74400,00:01:14.400,42.37,0,yellow
74550,00:01:14.550,39.25,0,yellow
74700,00:01:14.700,37.44,0,yellow
74850,00:01:14.850,40.53,0,yellow
75000,00:01:15.000,44.90,0,yellow
75150,00:01:15.150,48.95,0,yellow
75300,00:01:15.300,47.38,0,yellow
75450,00:01:15.450,46.45,0,yellow
75600,00:01:15.600,40.92,0,yellow
75750,00:01:15.750,34.06,0,yellow
75900,00:01:15.900,32.49,0,yellow
76050,00:01:16.050,32.04,0,yellow
76200,00:01:16.200,35.32,0,yellow
76350,00:01:16.350,41.41,0,yellow
76500,00:01:16.500,41.69,0,yellow
76650,00:01:16.650,42.13,0,yellow
76800,00:01:16.800,41.69,0,yellow
76950,00:01:16.950,37.77,0,yellow
77100,00:01:17.100,32.35,0,yellow
77250,00:01:17.250,24.81,0,green
77400,00:01:17.400,24.25,0,green
77550,00:01:17.550,25.14,0,green
77700,00:01:17.700,26.08,0,green
77850,00:01:17.850,25.19,0,green
78000,00:01:18.000,20.97,0,green
78150,00:01:18.150,12.67,0,green
78300,00:01:18.300,24.32,0,green
78450,00:01:18.450,35.38,0,yellow
78600,00:01:18.600,46.18,0,yellow
78750,00:01:18.750,51.33,0,yellow
78900,00:01:18.900,52.12,0,yellow
79050,00:01:19.050,45.78,0,yellow
79200,00:01:19.200,35.01,0,yellow
79350,00:01:19.350,23.77,0,green
79500,00:01:19.500,17.30,0,green
79650,00:01:19.650,26.35,0,green
79800,00:01:19.800,37.14,0,yellow
79950,00:01:19.950,30.43,0,yellow
80100,00:01:20.100,24.27,0,green
80250,00:01:20.250,16.58,0,green
80400,00:01:20.400,14.34,0,green
80550,00:01:20.550,23.03,0,green
80700,00:01:20.700,34.10,0,yellow
80850,00:01:20.850,39.24,0,yellow
81000,00:01:21.000,38.88,0,yellow
81150,00:01:21.150,30.62,0,yellow
81300,00:01:21.300,32.46,0,yellow
81450,00:01:21.450,34.71,0,yellow
81600,00:01:21.600,32.78,0,yellow
81750,00:01:21.750,29.45,0,green
81900,00:01:21.900,32.60,0,yellow
82050,00:01:22.050,33.11,0,yellow
82200,00:01:22.200,36.71,0,yellow
82350,00:01:22.350,35.85,0,yellow
82500,00:01:22.500,37.84,0,yellow
82650,00:01:22.650,34.27,0,yellow
82800,00:01:22.800,33.58,0,yellow
82950,00:01:22.950,35.39,0,yellow
83100,00:01:23.100,37.14,0,yellow
83250,00:01:23.250,46.53,0,yellow
83400,00:01:23.400,54.57,0,yellow
83550,00:01:23.550,49.40,0,yellow
83700,00:01:23.700,36.46,0,yellow
